id,created_at,updated_at,user,name,phone,email,courier,shippingMethod,shippingCost,totalProduct,totalPrice,transactionId
1812,2023-11-03 07:15:59,2023-11-03 07:15:59,1812,ahmad fathir,(835)269-3832,ahmad_fathir@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,551500,trs-1a3e5007-6a28-4f35-ad63-90734d4df493
1813,2023-11-03 07:15:59,2023-11-03 07:15:59,1813,suyud,513.968.8445x040,suyud@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,559500,trs-ca12a5bf-5118-4c95-ad06-a711a8906400
1814,2023-11-03 07:15:59,2023-11-03 07:15:59,1814,katmini,977-837-1505,katmini@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,141500,trs-5ce5557a-b92a-4593-aba2-12968b7ad341
1815,2023-11-03 07:15:59,2023-11-03 07:15:59,1815,siti kotimah,9534836078,siti_kotimah@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,188000,trs-400bd870-a478-47d4-b1a3-d6504f8af33d
1816,2023-11-03 07:15:58,2023-11-03 07:15:58,1816,muhamad latep,7909759061,muhamad_latep@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,3038000,trs-d24ebe7f-9800-45f3-87a0-e44c38186c01
1817,2023-11-03 07:15:58,2023-11-03 07:15:58,1817,al' qoriah,671.970.0991x00295,al'_qoriah@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,302000,trs-c4b9af78-bfd8-490e-8937-f216c8d34aa7
1818,2023-11-03 07:15:58,2023-11-03 07:15:58,1818,mustakim,861.564.6381x952,mustakim@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,230000,trs-cf2687b5-3a2f-4b89-8c87-aa4b54444dd2
1819,2023-11-03 07:15:58,2023-11-03 07:15:58,1819,umi uswatun rifaningsih,+1-656-386-6168,umi_uswatun_rifaningsih@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,258000,trs-6f60f561-7ebb-45e1-8af3-5fbbc799dfd8
1820,2023-11-03 07:15:58,2023-11-03 07:15:58,1820,mutiara sabila,001-796-269-3328x98013,mutiara_sabila@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,314000,trs-15f00ed1-f55c-41db-91fd-fe8dbc368d35
1821,2023-11-03 07:15:58,2023-11-03 07:15:58,1821,muhyadi,931.458.7693x0130,muhyadi@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,109000,trs-616545c4-8847-42b2-a6e0-1026ea4eb104
1822,2023-11-03 07:15:58,2023-11-03 07:15:58,1822,muhni,+1-409-727-4784x1466,muhni@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,44010,trs-7fb5fa53-3254-4762-92c2-10c67dbd82b5
1823,2023-11-03 07:15:58,2023-11-03 07:15:58,1823,maniso,462.986.2827x9535,maniso@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,51900,trs-3c1aab31-3917-4c5e-a8c4-4e603e6770ce
1824,2023-11-03 07:15:58,2023-11-03 07:15:58,1824,sri wahyuni,(214)215-9669,sri_wahyuni@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,134500,trs-c81adb41-2370-4b47-8378-869f39f88660
1825,2023-11-03 07:15:58,2023-11-03 07:15:58,1825,eko sudarsono,+1-745-526-2674x696,eko_sudarsono@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,52900,trs-01e616d9-dd65-45ac-a928-16eb125a8cd6
1826,2023-11-03 07:15:58,2023-11-03 07:15:58,1826,yogi dwi winarno,789-999-6964x38496,yogi_dwi_winarno@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,891700,trs-ae092eab-2ff4-4d87-a335-9490742ea9f7
1827,2023-11-03 07:15:58,2023-11-03 07:15:58,1827,novita nur safitri,+1-805-353-9241x3768,novita_nur_safitri@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,706000,trs-5bc791d1-a690-4ece-bc0e-e6ea9969b082
1828,2023-11-03 07:15:58,2023-11-03 07:15:58,1828,sutopo,001-377-413-5890x6661,sutopo@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,105100,trs-34c4441e-19c8-440b-ad59-e7c61cccd680
1829,2023-11-03 07:15:58,2023-11-03 07:15:58,1829,jaimah,511-531-3378x04544,jaimah@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,237900,trs-0826b156-6829-4179-abd3-58c8f1d7693e
1830,2023-11-03 07:15:58,2023-11-03 07:15:58,1830,febrian nugroho,001-707-220-6316,febrian_nugroho@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,1869300,trs-bd675f72-dba1-46cb-9f4c-15949f55da36
1831,2023-11-03 07:15:57,2023-11-03 07:15:57,1831,siti khoiriyah,5573904929,siti_khoiriyah@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,2808000,trs-bb6cdf00-ceaf-4877-8072-872377692261
1832,2023-11-03 07:15:57,2023-11-03 07:15:57,1832,sukirlan,924.327.5432x95726,sukirlan@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,266000,trs-eb716702-dff2-4076-a8af-708f1a368533
1833,2023-11-03 07:15:57,2023-11-03 07:15:57,1833,rahmidiah ediyanti,744-557-2862x42821,rahmidiah_ediyanti@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,3829000,trs-cb07ad56-822a-45de-a93f-b4f0aaf7d906
1834,2023-11-03 07:15:57,2023-11-03 07:15:57,1834,muhammad ma'sum,(511)573-2610x84118,muhammad_ma'sum@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,1062802,trs-da855924-1416-4b71-986e-f97d53246cc1
1835,2023-11-03 07:15:57,2023-11-03 07:15:57,1835,nurul hanifah,528.294.4817x28553,nurul_hanifah@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,1616000,trs-1a4cd433-a00e-42ac-a6d6-a462019fd71f
1836,2023-11-03 07:15:57,2023-11-03 07:15:57,1836,afifah mariani,001-992-379-8190x5516,afifah_mariani@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,118000,trs-0b66b9a2-df20-45f5-8a86-4f583b3b6866
1837,2023-11-03 07:15:57,2023-11-03 07:15:57,1837,andra,689.592.1147,andra@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,138000,trs-3ba5bd62-3634-4013-8a55-31382481fc38
1838,2023-11-03 07:15:56,2023-11-03 07:15:56,1838,ade lestari,001-791-956-1138x9282,ade_lestari@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,152000,trs-0f61c888-fea0-4650-a1c4-9ae82ff1d5fa
1839,2023-11-03 07:15:56,2023-11-03 07:15:56,1839,nazwa eriandra putri,(841)902-3602x8005,nazwa_eriandra_putri@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,25000,trs-50d511ab-f3b8-41d4-aea5-2582c49cb4e5
1840,2023-11-03 07:15:56,2023-11-03 07:15:56,1840,alya auliandra putri,265.978.0158x001,alya_auliandra_putri@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,248000,trs-fa4a2784-0963-4ef5-9583-55fc57f7e068
1841,2023-11-03 07:15:56,2023-11-03 07:15:56,1841,wagirin,932-927-8666x536,wagirin@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,146000,trs-d18e1e7a-e124-4219-8ee5-4b54add8690d
1842,2023-11-03 07:15:56,2023-11-03 07:15:56,1842,suyadi,(423)411-0349x23681,suyadi@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,165000,trs-12e0f426-f985-47d0-94a7-0b87b1d8eade
1843,2023-11-03 07:15:56,2023-11-03 07:15:56,1843,sunarti,382.837.1822x28106,sunarti@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,268000,trs-d0b36e71-07dc-44e7-82d0-50a1ef251e3e
1844,2023-11-03 07:15:56,2023-11-03 07:15:56,1844,anto saputra,598-637-8533x427,anto_saputra@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,166000,trs-3ddae21d-5923-4578-b039-33ee27dcaaab
1845,2023-11-03 07:15:56,2023-11-03 07:15:56,1845,bagas andrean,(768)654-6822,bagas_andrean@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,159000,trs-4c97eb97-3043-44f8-a105-b058f01565c6
1846,2023-11-03 07:15:56,2023-11-03 07:15:56,1846,nasya melani,(618)831-5082x001,nasya_melani@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,32900,trs-d9e22c06-aa4e-4f61-8bdd-b22f8eccf317
1847,2023-11-03 07:15:56,2023-11-03 07:15:56,1847,prayitno,9336150738,prayitno@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,106900,trs-35dbd4eb-9710-401d-a029-322f998d6782
1848,2023-11-03 07:15:56,2023-11-03 07:15:56,1848,sri wardani,+1-838-643-7727x9939,sri_wardani@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,161900,trs-0f565c83-5511-4fb6-98e8-78b85efdd8c0
1849,2023-11-03 07:15:56,2023-11-03 07:15:56,1849,dedi putra,(444)437-6926x3043,dedi_putra@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,152900,trs-bfacfa68-18b2-4e4b-9cb0-34763ca66a39
1850,2023-11-03 07:15:56,2023-11-03 07:15:56,1850,elis puspita,+1-868-234-2261x67454,elis_puspita@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,62900,trs-463dd991-f98e-40b8-829e-b124c4feeda0
1851,2023-11-03 07:15:56,2023-11-03 07:15:56,1851,taufik hidayat,492-840-0076,taufik_hidayat@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,48500,trs-87230e67-99cd-4a4f-9863-4e81b01facb7
1852,2023-11-03 07:15:56,2023-11-03 07:15:56,1852,kristina wati,(487)382-0062x496,kristina_wati@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,559500,trs-1d9fe9db-db84-497a-8adb-e8aff6fcf124
1853,2023-11-03 07:15:56,2023-11-03 07:15:56,1853,muhsin,2772047136,muhsin@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,558500,trs-f2a4df8f-96f5-446e-8fa0-6f319c0341d3
1854,2023-11-03 07:15:56,2023-11-03 07:15:56,1854,khotimah,(460)843-3111x453,khotimah@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,134500,trs-8699981e-92ef-4a28-8216-8f443c246546
1855,2023-11-03 07:15:56,2023-11-03 07:15:56,1855,rahmat arifudin,760-201-3340,rahmat_arifudin@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,196000,trs-764d9829-a1b4-4314-b64b-b1c3befe0991
1856,2023-11-03 07:15:55,2023-11-03 07:15:55,1856,nurul wahyuni,(738)966-6185,nurul_wahyuni@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,3037000,trs-7d3c4492-2ae9-43b9-bbeb-be190c1f5e23
1857,2023-11-03 07:15:55,2023-11-03 07:15:55,1857,m. ibnu hanif,001-407-795-4676,m._ibnu_hanif@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,295000,trs-6ed8628b-7c1f-49e8-81e0-2406c68ddde4
1858,2023-11-03 07:15:55,2023-11-03 07:15:55,1858,siti rohmah nur fauziyah,242-899-3969x4949,siti_rohmah_nur_fauziyah@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,238000,trs-f27bffcd-20e9-48e7-b7ab-c4e957c2a873
1859,2023-11-03 07:15:55,2023-11-03 07:15:55,1859,ikhsanudin al hakiki,(655)401-2613x098,ikhsanudin_al_hakiki@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,257000,trs-f0cceef0-4644-4a8d-a0ad-092d4efb051c
1860,2023-11-03 07:15:55,2023-11-03 07:15:55,1860,ahza nuraisah,+1-933-374-9454,ahza_nuraisah@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,307000,trs-6488f261-e52a-4f43-b791-767072d96acb
1861,2023-11-03 07:15:55,2023-11-03 07:15:55,1861,muhammad kholik,(751)359-2578x2920,muhammad_kholik@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,117000,trs-fc1a3c13-aa77-46d1-a043-ca1e0a98a978
1862,2023-11-03 07:15:55,2023-11-03 07:15:55,1862,khazinatun nida,347-252-9834x374,khazinatun_nida@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,43010,trs-ea42f481-9a09-4775-a77a-1042991d47de
1863,2023-11-03 07:15:55,2023-11-03 07:15:55,1863,muhammad dzaky maarif,586-685-1275,muhammad_dzaky_maarif@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,44900,trs-d1c16268-959d-4df0-8142-ab3f9454400c
1864,2023-11-03 07:15:54,2023-11-03 07:15:54,1864,hilma nurfaizah,(890)818-5356,hilma_nurfaizah@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,142500,trs-6f69f941-b193-40c1-b05f-dd71726a0e95
1865,2023-11-03 07:15:54,2023-11-03 07:15:54,1865,achmad subadi,507-645-3327,achmad_subadi@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,51900,trs-36a1323b-e2d7-4bea-a6cb-d838d0fd0031
1866,2023-11-03 07:15:54,2023-11-03 07:15:54,1866,chayati nur laeli,001-658-772-2911,chayati_nur_laeli@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,884700,trs-1987c28f-7ef2-46a8-bdb4-be43b9cc80f0
1867,2023-11-03 07:15:54,2023-11-03 07:15:54,1867,suparno,(574)463-8245,suparno@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,714000,trs-f24ff99d-cdbb-416e-b714-30b798067319
1868,2023-11-03 07:15:54,2023-11-03 07:15:54,1868,rio tri hernawan,001-610-481-7440x616,rio_tri_hernawan@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,104100,trs-a3a974e3-51f6-4dd8-bd14-8c1c23f17908
1869,2023-11-03 07:15:54,2023-11-03 07:15:54,1869,slamet,477-208-9009,slamet@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,230900,trs-efce1480-4b5a-4da4-92cd-ad49ca58afe2
1870,2023-11-03 07:15:54,2023-11-03 07:15:54,1870,ninik sulastri,+1-613-453-8782,ninik_sulastri@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,1877300,trs-fd99927d-e982-4cfd-95fa-4d30c9043d3e
1871,2023-11-03 07:15:54,2023-11-03 07:15:54,1871,purwo hadi santoso,+1-445-335-5365x6155,purwo_hadi_santoso@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,2807000,trs-a2df8891-e997-47de-852d-51f3c7a99b8f
1872,2023-11-03 07:15:54,2023-11-03 07:15:54,1872,dwi sudibyo,564.405.2852,dwi_sudibyo@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,259000,trs-be32e5d6-6350-4c4b-b30d-25c94a139e41
1873,2023-11-03 07:15:53,2023-11-03 07:15:53,1873,johan trio prayogo,8008013562,johan_trio_prayogo@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,3837000,trs-d446d437-71a8-4a01-8e87-b303aa9dc068
1874,2023-11-03 07:15:53,2023-11-03 07:15:53,1874,sujarman,(456)261-5719,sujarman@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,1061802,trs-2a859d7e-1738-4afc-837d-45eca9a18bf8
1875,2023-11-03 07:15:53,2023-11-03 07:15:53,1875,lilis susiani,468-841-8239,lilis_susiani@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,1609000,trs-e1ac6103-f624-4030-8381-596a2c4b5c84
1876,2023-11-03 07:15:53,2023-11-03 07:15:53,1876,ahmad rio cesar,001-345-672-5434,ahmad_rio_cesar@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,126000,trs-d0a0aeff-2366-4c58-b6ae-0d73fd1eb061
1877,2023-11-03 07:15:53,2023-11-03 07:15:53,1877,witono,+1-317-984-1159x30362,witono@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,137000,trs-8c117274-1044-48ec-9347-c321b67f466a
1878,2023-11-03 07:15:53,2023-11-03 07:15:53,1878,hatini,7995173588,hatini@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,145000,trs-54c6b42a-000a-4c77-a317-39c0bc23c04d
1879,2023-11-03 07:15:53,2023-11-03 07:15:53,1879,nunit purwati,(358)366-1046x45722,nunit_purwati@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,33000,trs-8d3cefc3-3693-4df1-ba11-17b7a6b3bcd1
1880,2023-11-03 07:15:53,2023-11-03 07:15:53,1880,manap sawito,7446824580,manap_sawito@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,247000,trs-d2eef21e-ed48-47c6-a8ec-f903a4c184e4
1881,2023-11-03 07:15:53,2023-11-03 07:15:53,1881,sri marmiati. j,(284)930-3743,sri_marmiati._j@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,139000,trs-abddc98c-911c-4546-8b90-c6dccc297d7a
1882,2023-11-03 07:15:53,2023-11-03 07:15:53,1882,supriyanto,664.329.8518x189,supriyanto@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,173000,trs-1025f607-4853-4449-a40c-fd1bbd0ca5ca
1883,2023-11-03 07:15:53,2023-11-03 07:15:53,1883,sutinah,735-950-7546,sutinah@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,267000,trs-363c1e16-79f0-487b-af79-46938e0fbd62
1884,2023-11-03 07:15:52,2023-11-03 07:15:52,1884,fajar shodiq,(320)607-7354,fajar_shodiq@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,159000,trs-63d7978f-8fb8-48d2-870b-54e5fd595c08
1885,2023-11-03 07:15:52,2023-11-03 07:15:52,1885,reni setiyani,+1-745-732-6473x01380,reni_setiyani@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,167000,trs-96c368de-7963-413f-8faf-da3c86309b50
1886,2023-11-03 07:15:52,2023-11-03 07:15:52,1886,mulyana,406.404.6586x99874,mulyana@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,31900,trs-515a0a5b-31c5-467a-9973-3b5bb4e61591
1887,2023-11-03 07:15:52,2023-11-03 07:15:52,1887,susilowati,389-883-7251x2752,susilowati@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,99900,trs-eb98c768-2e95-4c0c-81db-5340e80fe777
1888,2023-11-03 07:15:52,2023-11-03 07:15:52,1888,khusnul khotimah,001-649-303-9732x734,khusnul_khotimah@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,169900,trs-fb70f9f4-c5a5-4db2-8b1e-5c8e4ec07ec9
1889,2023-11-03 07:15:52,2023-11-03 07:15:52,1889,suparno,001-521-530-0368x3398,suparno@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,151900,trs-98567b15-c7e2-42b5-9e26-a5c2f814d2d1
1890,2023-11-03 07:15:51,2023-11-03 07:15:51,1890,rio tri hernawan,(492)258-6705x2124,rio_tri_hernawan@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,55900,trs-48f82d10-0163-4937-ad87-4656700d8c8b
1891,2023-11-03 07:15:51,2023-11-03 07:15:51,1891,rasmo,951.509.7193x77493,rasmo@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,56500,trs-b8b35310-05fc-4013-827e-384f08fa58fc
1892,2023-11-03 07:15:51,2023-11-03 07:15:51,1892,siti arbaiyah,963.471.5970x04085,siti_arbaiyah@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,558500,trs-543e3942-f6bd-4a26-a042-4dbc7eb41199
1893,2023-11-03 07:15:51,2023-11-03 07:15:51,1893,muhammad bayu andika kurniawan,325.376.5531,muhammad_bayu_andika_kurniawan@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,551500,trs-598ff379-1b7a-4824-ad3e-f5ce713092d1
1894,2023-11-03 07:15:51,2023-11-03 07:15:51,1894,sungkono,386-254-1064,sungkono@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,142500,trs-5012d173-d034-41a0-8af1-4d7af674aece
1895,2023-11-03 07:15:51,2023-11-03 07:15:51,1895,sumiati,(240)260-9060,sumiati@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,195000,trs-398b176f-0260-4b27-bc46-9ebb1560e72b
1896,2023-11-03 07:15:51,2023-11-03 07:15:51,1896,eka saputri,(276)598-2056,eka_saputri@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,3030000,trs-616ab261-56f9-4e34-9238-4b6f6c0eebfb
1897,2023-11-03 07:15:51,2023-11-03 07:15:51,1897,ryan edy saputra,(788)925-5267x003,ryan_edy_saputra@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,303000,trs-959821cf-6fa8-4ade-8291-2098d9fe7448
1898,2023-11-03 07:15:50,2023-11-03 07:15:50,1898,amal lia nur styawaty,511.877.7513x777,amal_lia_nur_styawaty@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,237000,trs-7f7bcd78-7365-492c-be0f-806266fe668c
1899,2023-11-03 07:15:50,2023-11-03 07:15:50,1899,tarun,810.368.3371x7627,tarun@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,250000,trs-5f0f26be-054c-4e63-9bc3-562315412563
1900,2023-11-03 07:15:50,2023-11-03 07:15:50,1900,solihatin,4423342325,solihatin@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,315000,trs-f82586f9-13f3-41d6-b99a-0acf8babdbc6
1901,2023-11-03 07:15:50,2023-11-03 07:15:50,1901,wahyu tri pamungkas,2907898599,wahyu_tri_pamungkas@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,116000,trs-06f7711a-b786-4fb8-9791-493b4f417a16
1902,2023-11-03 07:15:50,2023-11-03 07:15:50,1902,alfia febriyanti,250.550.8711,alfia_febriyanti@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,36010,trs-14778848-c91e-4024-a19f-657d3bbf89c2
1903,2023-11-03 07:15:50,2023-11-03 07:15:50,1903,girin,+1-457-531-5004,girin@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,52900,trs-b8df3163-b8d3-4fe9-9d72-d21a680b8bd5
1904,2023-11-03 07:15:50,2023-11-03 07:15:50,1904,samijem,(446)246-3521x4641,samijem@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,141500,trs-9d5cf404-e5de-4079-81af-44981c2c0dd8
1905,2023-11-03 07:15:50,2023-11-03 07:15:50,1905,muhammad trio febri,+1-698-526-0331x2335,muhammad_trio_febri@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,44900,trs-f12e8751-7d3a-474e-8e6e-cedf367b4379
1906,2023-11-03 07:15:50,2023-11-03 07:15:50,1906,sukarmin,909-513-2857,sukarmin@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,892700,trs-c8d5df81-a3d9-4a8f-b8a1-c94fe31c1fae
1907,2023-11-03 07:15:49,2023-11-03 07:15:49,1907,wiji lestari,001-497-573-2426x6718,wiji_lestari@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,713000,trs-e7e09c09-0dab-4f9d-bed2-ea14615c7096
1908,2023-11-03 07:15:49,2023-11-03 07:15:49,1908,afian yudhistira,4195762622,afian_yudhistira@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,97100,trs-1d510ad7-9dde-4986-aad6-d1eb7f58f8dd
1909,2023-11-03 07:15:49,2023-11-03 07:15:49,1909,dewi larasati,6762939320,dewi_larasati@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,238900,trs-ead74b62-1ac8-43a9-9542-dc6005a34d3a
1910,2023-11-03 07:15:49,2023-11-03 07:15:49,1910,daffa argana ibnu hafidz,001-434-360-7770x093,daffa_argana_ibnu_hafidz@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,1876300,trs-e6c7fe26-fbbd-462e-89df-e9525210938d
1911,2023-11-03 07:15:49,2023-11-03 07:15:49,1911,nasib,983-519-2478,nasib@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,2800000,trs-ac7f600f-88c0-4604-bed2-3fe322f0d41c
1912,2023-11-03 07:15:49,2023-11-03 07:15:49,1912,yatini,(516)993-7374x0361,yatini@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,267000,trs-1d50b9a1-71a1-4b67-aa4a-b92d3cc74091
1913,2023-11-03 07:15:49,2023-11-03 07:15:49,1913,dedi yanto,8019115083,dedi_yanto@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,3836000,trs-7bbfcd9b-b7aa-4e3a-baf3-63efbfa4cc63
1914,2023-11-03 07:15:49,2023-11-03 07:15:49,1914,nurhalipah,+1-340-636-7533x67358,nurhalipah@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,1054802,trs-469f2e50-3c46-4334-964e-c6eb8c37872f
1915,2023-11-03 07:15:49,2023-11-03 07:15:49,1915,nurhalimah,+1-636-328-7061x63429,nurhalimah@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,1617000,trs-df09c4de-3344-4ac8-b8b2-aa1cc834f2ba
1916,2023-11-03 07:15:49,2023-11-03 07:15:49,1916,sugeng rusdianto,8824090063,sugeng_rusdianto@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,125000,trs-c3f3e02f-9a61-48fb-baa8-f371e6fdf3c2
1917,2023-11-03 07:15:49,2023-11-03 07:15:49,1917,mufiroh,598-292-5018x39289,mufiroh@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,130000,trs-bc535eb5-3042-4942-9c01-eaa86dc5a480
1918,2023-11-03 07:15:49,2023-11-03 07:15:49,1918,eko risnanto,001-262-615-7769x520,eko_risnanto@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,153000,trs-2999a35f-08d0-490b-929f-711cc4f32fee
1919,2023-11-03 07:15:49,2023-11-03 07:15:49,1919,dewi juliana,481-841-2639x83469,dewi_juliana@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,32000,trs-8c1d6d9c-a0ef-4463-a561-db98bce5889b
1920,2023-11-03 07:15:49,2023-11-03 07:15:49,1920,triana seftiani rahayu,+1-393-865-3948,triana_seftiani_rahayu@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,240000,trs-5951d331-a578-4bee-a3ec-e1594688117f
1921,2023-11-03 07:15:48,2023-11-03 07:15:48,1921,marwan,(690)474-7599,marwan@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,147000,trs-cd18e448-e2ea-43ad-aea5-6224384de70d
